0.193791 	 9.73693e-07 	 7.38155e-08 	 0.00355513 
0.197346 	 2.74201e-06 	 1.23871e-07 	 0.00355509 
0.200901 	 5.70226e-06 	 1.78632e-07 	 0.00355506 
0.204456 	 5.70786e-06 	 1.7872e-07 	 0.00355502 
0.208011 	 4.14659e-06 	 1.52329e-07 	 0.00355498 
0.211566 	 1.71236e-06 	 9.78889e-08 	 0.00355494 
0.215121 	 5.81978e-07 	 5.70676e-08 	 0.0035549 
0.218676 	 9.2333e-07 	 7.18811e-08 	 0.00355486 
0.222231 	 2.33351e-06 	 1.14272e-07 	 0.00355481 
0.225786 	 2.51817e-06 	 1.18708e-07 	 0.00355477 
0.22934 	 2.37268e-06 	 1.15227e-07 	 0.00355473 
0.232895 	 1.27028e-06 	 8.43113e-08 	 0.00355468 
0.23645 	 4.08504e-07 	 4.78117e-08 	 0.00355464 
0.240004 	 4.53271e-07 	 5.03634e-08 	 0.00355459 
0.243559 	 9.34522e-07 	 7.23155e-08 	 0.00355455 
0.247114 	 1.28707e-06 	 8.48666e-08 	 0.0035545 
0.250668 	 1.25349e-06 	 8.37523e-08 	 0.00355445 
0.254222 	 7.61048e-07 	 6.52593e-08 	 0.00355441 
0.257777 	 3.18968e-07 	 4.22484e-08 	 0.00355436 
0.261331 	 2.29433e-07 	 3.58315e-08 	 0.00355431 
0.264885 	 4.47675e-07 	 5.00516e-08 	 0.00355426 
0.26844 	 5.31614e-07 	 5.45425e-08 	 0.00355421 
0.271994 	 5.81978e-07 	 5.70676e-08 	 0.00355416 
0.275548 	 4.36483e-07 	 4.9422e-08 	 0.0035541 
0.279102 	 2.29433e-07 	 3.58315e-08 	 0.00355405 
0.282656 	 1.84666e-07 	 3.21462e-08 	 0.003554 
0.28621 	 1.90262e-07 	 3.26296e-08 	 0.00355394 
0.289764 	 3.5814e-07 	 4.47675e-08 	 0.00355389 
0.293318 	 3.07777e-07 	 4.15006e-08 	 0.00355383 
0.296872 	 2.90989e-07 	 4.03529e-08 	 0.00355378 
0.300425 	 2.01454e-07 	 3.35756e-08 	 0.00355372 
0.303979 	 1.34303e-07 	 2.74144e-08 	 0.00355366 
0.307533 	 1.00727e-07 	 2.37416e-08 	 0.0035536 
0.311086 	 1.39898e-07 	 2.79797e-08 	 0.00355354 
0.31464 	 1.28707e-07 	 2.68372e-08 	 0.00355348 
0.318193 	 1.56686e-07 	 2.96109e-08 	 0.00355342 
0.321747 	 1.00727e-07 	 2.37416e-08 	 0.00355336 
0.3253 	 1.00727e-07 	 2.37416e-08 	 0.0035533 
0.328853 	 8.9535e-08 	 2.23838e-08 	 0.00355324 
0.332406 	 8.39391e-08 	 2.1673e-08 	 0.00355318 
0.33596 	 1.39898e-07 	 2.79797e-08 	 0.00355311 
0.339513 	 1.34303e-07 	 2.74144e-08 	 0.00355305 
0.343066 	 1.00727e-07 	 2.37416e-08 	 0.00355298 
0.346619 	 5.03634e-08 	 1.67878e-08 	 0.00355292 
0.350172 	 1.28707e-07 	 2.68372e-08 	 0.00355285 
0.353724 	 7.27472e-08 	 2.01764e-08 	 0.00355279 
0.357277 	 4.47675e-08 	 1.58277e-08 	 0.00355272 
0.36083 	 1.11919e-07 	 2.50258e-08 	 0.00355265 
0.364382 	 9.5131e-08 	 2.30726e-08 	 0.00355258 
0.367935 	 6.71513e-08 	 1.93849e-08 	 0.00355251 
0.371487 	 8.9535e-08 	 2.23838e-08 	 0.00355244 
0.37504 	 6.71513e-08 	 1.93849e-08 	 0.00355237 
0.378592 	 5.59594e-08 	 1.76959e-08 	 0.0035523 
0.382144 	 1.00727e-07 	 2.37416e-08 	 0.00355222 
0.385697 	 7.83431e-08 	 2.09381e-08 	 0.00355215 
0.389249 	 5.03634e-08 	 1.67878e-08 	 0.00355208 
0.392801 	 4.47675e-08 	 1.58277e-08 	 0.003552 
0.396353 	 5.59594e-08 	 1.76959e-08 	 0.00355193 
0.399905 	 5.03634e-08 	 1.67878e-08 	 0.00355185 
0.403456 	 6.71513e-08 	 1.93849e-08 	 0.00355178 
0.407008 	 7.27472e-08 	 2.01764e-08 	 0.0035517 
0.41056 	 4.47675e-08 	 1.58277e-08 	 0.00355162 
0.414111 	 7.83431e-08 	 2.09381e-08 	 0.00355154 
0.417663 	 5.03634e-08 	 1.67878e-08 	 0.00355146 
0.421214 	 5.59594e-08 	 1.76959e-08 	 0.00355138 
0.424766 	 6.71513e-08 	 1.93849e-08 	 0.0035513 
0.428317 	 5.03634e-08 	 1.67878e-08 	 0.00355122 
0.431868 	 9.5131e-08 	 2.30726e-08 	 0.00355114 
0.435419 	 4.47675e-08 	 1.58277e-08 	 0.00355106 
0.43897 	 5.03634e-08 	 1.67878e-08 	 0.00355097 
0.442521 	 6.71513e-08 	 1.93849e-08 	 0.00355089 
0.446072 	 3.35756e-08 	 1.37072e-08 	 0.00355081 
0.449623 	 3.35756e-08 	 1.37072e-08 	 0.00355072 
0.453173 	 5.59594e-08 	 1.76959e-08 	 0.00355063 
0.456724 	 4.47675e-08 	 1.58277e-08 	 0.00355055 
0.460275 	 6.15553e-08 	 1.85596e-08 	 0.00355046 
0.463825 	 6.71513e-08 	 1.93849e-08 	 0.00355037 
0.467375 	 5.03634e-08 	 1.67878e-08 	 0.00355028 
0.470926 	 3.91716e-08 	 1.48055e-08 	 0.00355019 
0.474476 	 4.47675e-08 	 1.58277e-08 	 0.0035501 
0.478026 	 4.47675e-08 	 1.58277e-08 	 0.00355001 
0.481576 	 4.47675e-08 	 1.58277e-08 	 0.00354992 
0.485126 	 2.79797e-08 	 1.25129e-08 	 0.00354983 
0.488675 	 2.23838e-08 	 1.11919e-08 	 0.00354974 
0.492225 	 1.67878e-08 	 9.69245e-09 	 0.00354964 
0.495775 	 4.47675e-08 	 1.58277e-08 	 0.00354955 
0.499324 	 4.47675e-08 	 1.58277e-08 	 0.00354946 
0.502874 	 2.79797e-08 	 1.25129e-08 	 0.00354936 
0.506423 	 3.91716e-08 	 1.48055e-08 	 0.00354926 
0.509972 	 3.35756e-08 	 1.37072e-08 	 0.00354917 
0.513521 	 5.03634e-08 	 1.67878e-08 	 0.00354907 
0.51707 	 8.9535e-08 	 2.23838e-08 	 0.00354897 
0.520619 	 2.23838e-08 	 1.11919e-08 	 0.00354887 
0.524168 	 2.23838e-08 	 1.11919e-08 	 0.00354877 
0.527717 	 5.03634e-08 	 1.67878e-08 	 0.00354867 
0.531265 	 4.47675e-08 	 1.58277e-08 	 0.00354857 
0.534814 	 3.91716e-08 	 1.48055e-08 	 0.00354847 
0.538362 	 5.59594e-08 	 1.76959e-08 	 0.00354837 
0.541911 	 3.35756e-08 	 1.37072e-08 	 0.00354827 
0.545459 	 5.59594e-08 	 1.76959e-08 	 0.00354816 
0.549007 	 5.59594e-09 	 5.59594e-09 	 0.00354806 
0.552555 	 3.91716e-08 	 1.48055e-08 	 0.00354795 
0.556103 	 1.67878e-08 	 9.69245e-09 	 0.00354785 
0.559651 	 3.35756e-08 	 1.37072e-08 	 0.00354774 
0.563198 	 3.91716e-08 	 1.48055e-08 	 0.00354763 
0.566746 	 2.79797e-08 	 1.25129e-08 	 0.00354753 
0.570293 	 3.91716e-08 	 1.48055e-08 	 0.00354742 
0.573841 	 5.03634e-08 	 1.67878e-08 	 0.00354731 
0.577388 	 3.91716e-08 	 1.48055e-08 	 0.0035472 
0.580935 	 2.79797e-08 	 1.25129e-08 	 0.00354709 
0.584482 	 5.59594e-08 	 1.76959e-08 	 0.00354698 
0.588029 	 2.79797e-08 	 1.25129e-08 	 0.00354687 
0.591576 	 2.23838e-08 	 1.11919e-08 	 0.00354676 
0.595123 	 3.35756e-08 	 1.37072e-08 	 0.00354664 
0.598669 	 2.79797e-08 	 1.25129e-08 	 0.00354653 
0.602216 	 2.79797e-08 	 1.25129e-08 	 0.00354641 
0.605762 	 5.59594e-08 	 1.76959e-08 	 0.0035463 
0.609308 	 6.71513e-08 	 1.93849e-08 	 0.00354618 
0.612854 	 5.03634e-08 	 1.67878e-08 	 0.00354607 
0.6164 	 3.91716e-08 	 1.48055e-08 	 0.00354595 
0.619946 	 2.23838e-08 	 1.11919e-08 	 0.00354583 
0.623492 	 3.35756e-08 	 1.37072e-08 	 0.00354571 
0.627038 	 1.67878e-08 	 9.69245e-09 	 0.0035456 
0.630583 	 1.67878e-08 	 9.69245e-09 	 0.00354548 
0.634129 	 2.23838e-08 	 1.11919e-08 	 0.00354536 
0.637674 	 1.11919e-08 	 7.91385e-09 	 0.00354523 
0.641219 	 2.23838e-08 	 1.11919e-08 	 0.00354511 
0.644764 	 3.91716e-08 	 1.48055e-08 	 0.00354499 
0.648309 	 4.47675e-08 	 1.58277e-08 	 0.00354487 
0.651854 	 2.79797e-08 	 1.25129e-08 	 0.00354474 
0.655399 	 1.67878e-08 	 9.69245e-09 	 0.00354462 
0.658943 	 3.35756e-08 	 1.37072e-08 	 0.00354449 
0.662488 	 1.11919e-08 	 7.91385e-09 	 0.00354437 
0.666032 	 2.23838e-08 	 1.11919e-08 	 0.00354424 
0.669576 	 2.79797e-08 	 1.25129e-08 	 0.00354411 
0.67312 	 6.71513e-08 	 1.93849e-08 	 0.00354399 
0.676664 	 2.23838e-08 	 1.11919e-08 	 0.00354386 
0.680208 	 2.23838e-08 	 1.11919e-08 	 0.00354373 
0.683752 	 2.23838e-08 	 1.11919e-08 	 0.0035436 
0.687295 	 2.79797e-08 	 1.25129e-08 	 0.00354347 
0.690838 	 2.79797e-08 	 1.25129e-08 	 0.00354334 
0.694382 	 3.35756e-08 	 1.37072e-08 	 0.00354321 
0.697925 	 2.23838e-08 	 1.11919e-08 	 0.00354307 
0.701468 	 1.11919e-08 	 7.91385e-09 	 0.00354294 
0.705011 	 1.67878e-08 	 9.69245e-09 	 0.00354281 
0.708553 	 1.67878e-08 	 9.69245e-09 	 0.00354267 
